Rainfall,WindSpeed9am,Humidity9am,Pressure9am,Temp9am,rain_today_b,rain_tomorrow_b
0,7,65,1017.4,19.2,FALSE,FALSE
0,6,71,1019.1,21.1,FALSE,FALSE
0,13,61,1019.1,20.9,FALSE,FALSE
0,30,43,1019.8,17.7,FALSE,FALSE
0,17,35,1020,19.7,FALSE,FALSE
0,9,48,1020,21.2,FALSE,FALSE
0,7,64,1017.8,21.4,FALSE,FALSE
0,22,68,1020.8,24.4,FALSE,FALSE
0,30,65,1023.5,24,FALSE,FALSE
0,28,49,1022.5,23.2,FALSE,FALSE
0,26,61,1021.6,22.5,FALSE,FALSE
0,19,59,1022.7,22.8,FALSE,FALSE
0,20,69,1022.8,21.1,FALSE,FALSE
0,15,61,1022,21.3,FALSE,FALSE
0,15,61,1020.6,21.3,FALSE,FALSE
0,17,63,1020,22.1,FALSE,FALSE
0.4,17,88,1020.3,19.5,FALSE,TRUE
3,19,68,1019.4,22,TRUE,FALSE
0,24,73,1018.1,23.3,FALSE,FALSE
0,17,77,1017.7,22.9,FALSE,FALSE
0,7,82,1015.8,22.8,FALSE,FALSE
0,15,76,1019.7,23.1,FALSE,FALSE
0,31,45,1021.5,19.7,FALSE,FALSE
0.4,31,30,1022.4,18.7,FALSE,FALSE
0,17,38,1022.9,18.8,FALSE,FALSE
0,17,53,1021.8,22.2,FALSE,FALSE
0,17,59,1022.3,21.1,FALSE,FALSE
0,24,58,1021.4,23.1,FALSE,FALSE
0,20,56,1019.8,22.1,FALSE,FALSE
0,7,61,1016.8,21.7,FALSE,FALSE
0,4,61,1016.9,21.1,FALSE,FALSE
0,2,60,1017.9,20.6,FALSE,FALSE
0,9,61,1018.1,21.5,FALSE,FALSE
0.2,6,72,1019.1,22.3,FALSE,FALSE
0,2,68,1020.1,20.9,FALSE,FALSE
0,7,70,1019,21.3,FALSE,FALSE
0,9,54,1016.8,21.3,FALSE,FALSE
0,9,58,1018.3,21,FALSE,FALSE
0,6,69,1018.8,21.2,FALSE,FALSE
0,11,74,1017.8,22.5,FALSE,FALSE
0,9,67,1017.5,23.6,FALSE,FALSE
0,4,69,1017.4,23.3,FALSE,FALSE
0,17,72,1019,24.3,FALSE,FALSE
0,17,74,1018.7,24.6,FALSE,FALSE
0,7,75,1018.4,23.6,FALSE,FALSE
0,7,68,1018,24.7,FALSE,FALSE
0,7,69,1015.6,24.2,FALSE,FALSE
0,7,77,1016,21,FALSE,FALSE
0,13,71,1017.6,20.9,FALSE,FALSE
0,11,57,1019.9,22.4,FALSE,FALSE
0,2,56,1021.9,22.9,FALSE,FALSE
0,13,50,1022.5,22.9,FALSE,FALSE
0,17,53,1022.1,22.2,FALSE,FALSE
0,15,58,1021.7,23.8,FALSE,FALSE
0,15,62,1021.1,23.4,FALSE,FALSE
0,13,62,1020.8,23.3,FALSE,FALSE
0,17,51,1021.3,24.2,FALSE,FALSE
0,15,56,1022.1,24.2,FALSE,FALSE
0,20,54,1022.9,24.2,FALSE,FALSE
0,20,62,1024.6,24.1,FALSE,FALSE
0,33,47,1024.3,24.4,FALSE,FALSE
0,30,60,1024.5,21.8,FALSE,FALSE
0,22,44,1024.3,24,FALSE,FALSE
0,30,51,1024,23.1,FALSE,FALSE
0,28,52,1023.5,23.6,FALSE,FALSE
0,11,53,1022.4,23.5,FALSE,FALSE
0,15,58,1020.4,23.8,FALSE,FALSE
0,13,62,1017.2,25.1,FALSE,FALSE
0,13,68,1016.8,25.7,FALSE,FALSE
0.2,13,70,1017.5,25.1,FALSE,FALSE
0,9,71,1016.9,24.8,FALSE,FALSE
0,19,57,1017,26.3,FALSE,FALSE
0,15,58,1016.8,26,FALSE,FALSE
0,17,61,1014.7,26.1,FALSE,FALSE
0,17,67,1013.1,25.1,FALSE,FALSE
0,19,69,1012.9,25.4,FALSE,FALSE
0,13,71,1013.6,25.8,FALSE,FALSE
0,6,67,1014.3,26.3,FALSE,FALSE
0,13,31,1012.8,26.7,FALSE,FALSE
0,11,61,1013.7,26.9,FALSE,FALSE
0.4,26,68,1015.7,26.9,FALSE,FALSE
0,19,58,1016.9,27.3,FALSE,FALSE
0,17,67,1016.5,25.1,FALSE,FALSE
0,13,69,1017.7,24.6,FALSE,FALSE
0,13,62,1016.4,26.8,FALSE,FALSE
0,9,61,1016.9,27,FALSE,FALSE
0,15,56,1015.5,27.2,FALSE,FALSE
0,17,59,1016.9,27.1,FALSE,FALSE
0,20,57,1018.7,26.7,FALSE,FALSE
0,17,59,1017.2,27.9,FALSE,FALSE
0,9,62,1014.8,26.7,FALSE,FALSE
0,15,63,1015.3,27.1,FALSE,FALSE
0,19,62,1017.3,26.9,FALSE,FALSE
0,20,52,1016.4,25.9,FALSE,FALSE
0,15,54,1013.8,26.2,FALSE,FALSE
0,9,59,1016.5,27.1,FALSE,FALSE
0,24,47,1019.5,27.3,FALSE,FALSE
0,20,49,1016.9,26.6,FALSE,FALSE
0,19,41,1015.7,27.7,FALSE,FALSE
0,24,60,1015.3,28.1,FALSE,FALSE
0,17,71,1014.7,27.3,FALSE,FALSE
0,26,70,1017.6,28.8,FALSE,TRUE
1.2,20,92,1018.3,24,TRUE,TRUE
7.6,19,71,1018.1,25.7,TRUE,FALSE
0,19,63,1016.7,27.8,FALSE,FALSE
0,22,59,1018.5,27.9,FALSE,FALSE
0,31,49,1018.2,28.2,FALSE,FALSE
0,30,51,1016.6,28.3,FALSE,FALSE
0,26,59,1015.6,27.7,FALSE,FALSE
0,28,56,1015.3,28.1,FALSE,FALSE
0,22,54,1014.7,28.1,FALSE,FALSE
0,17,54,1017.2,27.3,FALSE,FALSE
0,24,55,1018.6,28.2,FALSE,FALSE
0,17,58,1018.3,28.3,FALSE,FALSE
0,20,54,1019,27.7,FALSE,FALSE
0,20,51,1017.4,27.7,FALSE,FALSE
0,17,59,1014.7,27.9,FALSE,FALSE
0,17,59,1014.2,28.3,FALSE,FALSE
0,30,66,1015.5,29,FALSE,TRUE
0,22,46,1017.8,27,FALSE,FALSE
0,9,52,1015.8,26.5,FALSE,FALSE
0,26,53,1017.5,28.3,FALSE,TRUE
0,15,58,1016,26.2,FALSE,FALSE
0,26,57,1015.4,27,FALSE,FALSE
0,19,54,1014.3,26.9,FALSE,FALSE
0,17,54,1012.7,26.9,FALSE,FALSE
0,15,65,1012.6,27.6,FALSE,FALSE
0,30,70,1013,28.1,FALSE,FALSE
0,17,65,1013.4,27,FALSE,FALSE
0,13,68,1013,27.8,FALSE,FALSE
0,13,68,1012.2,27.7,FALSE,FALSE
0,19,67,1010.3,27.9,FALSE,FALSE
0,24,70,1009.2,27.9,FALSE,TRUE
3.8,7,72,1010.3,27,TRUE,FALSE
0,9,71,1010.3,28.8,FALSE,TRUE
0.4,15,67,1009.2,29.5,FALSE,TRUE
4.8,26,93,1009.7,23.3,TRUE,TRUE
4.6,11,73,1007.4,29.1,TRUE,TRUE
3.6,17,73,1008.2,27.6,TRUE,FALSE
0.2,11,69,1005.3,29.2,FALSE,FALSE
0,13,58,1006.5,30.5,FALSE,FALSE
0,24,65,1010.2,30.2,FALSE,FALSE
0.4,28,73,1012.9,27.6,FALSE,FALSE
0,20,59,1012,28.2,FALSE,FALSE
0,15,75,1010.4,28.6,FALSE,FALSE
0,20,60,1014.3,30.4,FALSE,TRUE
4,28,56,1016.8,28.1,TRUE,FALSE
0,24,48,1014.4,28.6,FALSE,FALSE
0,15,52,1012,27.4,FALSE,FALSE
0,15,62,1008.9,26.9,FALSE,FALSE
0,11,60,1009.6,30,FALSE,FALSE
0.8,15,69,1014.7,28.4,FALSE,FALSE
0.2,30,56,1015,29.6,FALSE,FALSE
0,17,49,1013.4,28,FALSE,FALSE
0,17,56,1010.4,28.4,FALSE,FALSE
0,19,59,1010.3,28,FALSE,FALSE
0,17,53,1008.3,29.6,FALSE,FALSE
0,17,59,1010,29.7,FALSE,FALSE
0.2,11,68,1011.4,28.6,FALSE,FALSE
0.6,20,56,1012.8,28.6,FALSE,FALSE
0,20,51,1013.3,30.2,FALSE,FALSE
0,24,54,1013.7,29.4,FALSE,FALSE
0,26,48,1014.2,29.7,FALSE,FALSE
0,24,52,1014.5,29,FALSE,FALSE
0,31,55,1015.2,28.3,FALSE,FALSE
0.2,26,54,1014.1,28.6,FALSE,FALSE
0,28,52,1013.9,28.5,FALSE,FALSE
0,22,51,1013.3,29.3,FALSE,FALSE
0,19,54,1013.4,28.9,FALSE,TRUE
3.4,19,83,1013.3,26.3,TRUE,FALSE
0,13,55,1012,28.4,FALSE,FALSE
0,15,54,1009.9,29.5,FALSE,FALSE
0,15,60,1010.2,28.9,FALSE,FALSE
0,11,55,1011,30.2,FALSE,FALSE
0,15,60,1011,30.2,FALSE,FALSE
0,13,64,1010.8,30.1,FALSE,FALSE
0,24,65,1009.5,30.5,FALSE,FALSE
0,17,58,1011.8,29.7,FALSE,FALSE
0,19,64,1009.6,29.4,FALSE,FALSE
0,13,67,1007.6,30.9,FALSE,FALSE
0,19,72,1006.8,30.4,FALSE,FALSE
0,17,61,1007.8,30.7,FALSE,FALSE
0,20,64,1008.6,29.4,FALSE,TRUE
2.4,13,78,1009.8,28.7,TRUE,TRUE
9.2,22,68,1011.5,29.4,TRUE,TRUE
2,17,65,1012.7,29.2,TRUE,FALSE
0.6,11,84,1013.1,26.3,FALSE,FALSE
0.8,20,54,1011.9,29.1,FALSE,FALSE
0,28,53,1011.5,29.5,FALSE,FALSE
0,26,59,1012.2,28.7,FALSE,FALSE
1,30,57,1013.4,29.2,FALSE,FALSE
0.4,26,54,1012.8,29,FALSE,FALSE
0,20,52,1011.1,29.2,FALSE,FALSE
0,13,57,1010.6,29.3,FALSE,FALSE
0,9,59,1008.6,29,FALSE,FALSE
0,13,57,1008.4,30.7,FALSE,FALSE
0,17,66,1009.4,28.9,FALSE,FALSE
0,19,58,1010.7,30,FALSE,FALSE
0,24,62,1011.6,30.6,FALSE,FALSE
0,17,58,1010.2,30.5,FALSE,FALSE
0,15,67,1008.3,30.3,FALSE,FALSE
0,17,56,1008.6,31.5,FALSE,TRUE
21.8,30,63,1009.8,27.9,TRUE,FALSE
0,24,63,1008.1,28.7,FALSE,FALSE
0.2,19,52,1006,30.2,FALSE,FALSE
0,39,72,1002,25,FALSE,TRUE
39,24,73,1000.3,24.3,TRUE,FALSE
0.2,9,75,1002.3,29.4,FALSE,TRUE
38.2,13,74,1005.7,28,TRUE,TRUE
10,17,66,1006.4,27.3,TRUE,FALSE
0,28,61,1008.1,28.3,FALSE,FALSE
0,26,62,1009.6,28.5,FALSE,FALSE
0.4,26,64,1009.2,27.8,FALSE,TRUE
7,20,83,1008.7,25.8,TRUE,FALSE
0.8,28,64,1009.8,29,FALSE,TRUE
16,26,83,1011.5,27.7,TRUE,TRUE
22.8,26,78,1011.8,28.6,TRUE,TRUE
1.2,15,72,1011.1,28.2,TRUE,FALSE
0,13,61,1011.8,27.6,FALSE,FALSE
0,13,62,1011.7,26.9,FALSE,FALSE
0,13,67,1010.2,27.6,FALSE,FALSE
0,13,63,1007.5,28.1,FALSE,FALSE
0,15,70,1006.1,29.6,FALSE,TRUE
7,13,83,1006.7,27.4,TRUE,TRUE
28,4,86,1005.4,28.1,TRUE,TRUE
6,17,85,1008.2,28.7,TRUE,TRUE
3.6,11,78,1009.7,28,TRUE,FALSE
0.6,17,75,1011.5,27.7,FALSE,FALSE
0.2,15,67,1012.9,27.4,FALSE,FALSE
0,20,61,1012.5,27.4,FALSE,FALSE
0,13,62,1012,27.6,FALSE,FALSE
0.4,20,69,1011.9,28.3,FALSE,FALSE
0,20,57,1012.2,27.8,FALSE,FALSE
0,17,64,1011.7,27.9,FALSE,FALSE
0,15,59,1012.3,27.9,FALSE,FALSE
0,30,63,1013,29.1,FALSE,FALSE
0.2,22,72,1015.3,25.8,FALSE,TRUE
0,20,60,1013,27.6,FALSE,FALSE
0,19,60,1013,27.1,FALSE,FALSE
0.2,17,59,1011.3,25.9,FALSE,FALSE
0,31,55,1008.2,27.4,FALSE,FALSE
0,26,60,1010.9,26.5,FALSE,FALSE
0,17,62,1012.3,26.8,FALSE,FALSE
0,17,60,1013.5,28.1,FALSE,FALSE
0,17,58,1014.5,26.9,FALSE,FALSE
0,17,63,1014.5,27.4,FALSE,FALSE
0,6,61,1014.3,27.6,FALSE,FALSE
0,7,66,1015.3,28,FALSE,FALSE
0,11,65,1015.9,27.9,FALSE,FALSE
0,15,64,1016.8,28.4,FALSE,FALSE
0,17,56,1015.6,28.2,FALSE,FALSE
0,22,63,1013.6,27.6,FALSE,TRUE
16.6,17,93,1013.1,24.2,TRUE,TRUE
1.8,24,76,1013.3,26.4,TRUE,TRUE
49.8,20,76,1013.9,27.4,TRUE,FALSE
0,20,74,1013.1,27.9,FALSE,TRUE
21.4,11,96,1012.6,23.7,TRUE,TRUE
22.8,11,93,1012.9,25.2,TRUE,TRUE
5,6,94,1014.2,25.9,TRUE,FALSE
0.2,2,75,1014.6,29.2,FALSE,FALSE
0,11,81,1015.6,27.2,FALSE,FALSE
0,15,73,1015,27.8,FALSE,FALSE
0,17,70,1014.4,27.6,FALSE,FALSE
0,15,70,1013.7,27.1,FALSE,FALSE
0,17,63,1014.3,26.5,FALSE,FALSE
0,17,68,1014.4,27.3,FALSE,FALSE
0,13,88,1015.5,25.1,FALSE,TRUE
1.6,13,68,1015.2,26.9,TRUE,FALSE
0,15,68,1014.4,27.3,FALSE,FALSE
0,20,66,1014.5,27,FALSE,FALSE
0.4,22,61,1014.2,27.2,FALSE,FALSE
0,13,68,1013.2,27,FALSE,FALSE
0,22,75,1010.3,26.7,FALSE,TRUE
30.4,17,94,1008.9,25.2,TRUE,TRUE
5.6,17,63,1010.8,25.8,TRUE,FALSE
0,19,75,1013.9,27.2,FALSE,FALSE
0,17,78,1014.8,26.2,FALSE,FALSE
0,13,71,1015.9,27,FALSE,FALSE
0,13,63,1016.3,27.3,FALSE,FALSE
0,15,58,1016.1,26.3,FALSE,FALSE
0,15,65,1017,25.6,FALSE,FALSE
0,13,68,1017.5,25,FALSE,FALSE
0,13,79,1013.8,25.6,FALSE,TRUE
1.4,19,77,1014.7,25.2,TRUE,FALSE
0.2,13,71,1015.4,26.8,FALSE,FALSE
0,11,70,1016.3,27,FALSE,FALSE
0,9,62,1016.4,25.3,FALSE,FALSE
0,13,63,1015.5,25.9,FALSE,FALSE
0,6,66,1015.1,25.8,FALSE,FALSE
0,7,77,1014.4,26.5,FALSE,FALSE
0,13,74,1011.8,27,FALSE,FALSE
0,35,30,1012.5,22.8,FALSE,FALSE
0,19,30,1017.2,20.2,FALSE,FALSE
0,6,48,1020.2,21.3,FALSE,FALSE
0,4,53,1019.8,21.9,FALSE,FALSE
0,17,64,1018.8,25,FALSE,FALSE
0,17,63,1019.2,25,FALSE,FALSE
0,13,60,1019.9,25,FALSE,FALSE
0.8,17,66,1019.3,24.1,FALSE,TRUE
4,17,63,1017.9,24.6,TRUE,FALSE
0,20,63,1017.8,25.3,FALSE,FALSE
0,19,60,1018.9,24.9,FALSE,FALSE
1,20,62,1020.7,25,FALSE,FALSE
0.4,15,77,1020.6,22,FALSE,TRUE
3,17,65,1020.2,23.7,TRUE,FALSE
0,19,63,1019,24.5,FALSE,FALSE
0,11,71,1018.4,22.8,FALSE,FALSE
1,11,73,1018.3,23.9,FALSE,FALSE
0,6,76,1018,24.8,FALSE,FALSE
0,6,85,1019.2,24,FALSE,FALSE
0,19,64,1020.1,24.8,FALSE,FALSE
0,13,66,1019.1,24.6,FALSE,FALSE
0,13,69,1019.2,24.2,FALSE,FALSE
0,13,70,1018.7,24,FALSE,FALSE
0,9,67,1017.9,23.9,FALSE,FALSE
0,11,76,1017,22.8,FALSE,TRUE
9.4,11,73,1016.6,23.6,TRUE,FALSE
0,13,75,1016.2,24.3,FALSE,FALSE
0,13,78,1017,24.4,FALSE,FALSE
0,13,72,1018.6,23.7,FALSE,FALSE
0,13,67,1018.3,25.1,FALSE,FALSE
0,20,62,1018,24.7,FALSE,FALSE
0,9,61,1017.8,22.4,FALSE,TRUE
1.6,11,88,1017.5,19.3,TRUE,TRUE
7.2,17,72,1014.9,18.6,TRUE,TRUE
31.8,2,92,1015.2,18.4,TRUE,FALSE
0,17,58,1015.4,23.1,FALSE,FALSE
0,17,65,1015,23,FALSE,FALSE
0,24,74,1015.1,24,FALSE,TRUE
3.4,39,85,1015.5,18.3,TRUE,FALSE
0.4,20,62,1018.1,18.8,FALSE,FALSE
0,17,45,1019.9,19.9,FALSE,FALSE
0.6,11,75,1023.7,16.3,FALSE,FALSE
1,13,48,1022.5,19.3,FALSE,FALSE
0,15,62,1022,20.6,FALSE,FALSE
0,11,74,1020.5,20.7,FALSE,FALSE
0,7,76,1020.1,21.2,FALSE,FALSE
0,6,81,1019.4,20.7,FALSE,FALSE
0,6,80,1018.9,21.4,FALSE,FALSE
0,6,86,1018.4,21,FALSE,FALSE
0,28,29,1019.8,20.3,FALSE,FALSE
0,7,41,1022.2,19.9,FALSE,FALSE
0,35,25,1017.5,20.1,FALSE,FALSE
0,20,31,1022.1,17.7,FALSE,FALSE
0,7,48,1022.5,16.8,FALSE,FALSE
0,11,55,1020.9,21.3,FALSE,FALSE
0.4,13,66,1020,21.1,FALSE,FALSE
0,11,69,1019.1,20.7,FALSE,FALSE
0,19,24,1017.6,20.4,FALSE,FALSE
0,7,63,1017.6,18.6,FALSE,FALSE
0,26,21,1017.6,19.7,FALSE,FALSE
0,15,21,1020.8,18.3,FALSE,FALSE
0,7,61,1019.9,18.2,FALSE,FALSE
0,13,46,1021.7,20.3,FALSE,FALSE
0,17,66,1019.5,22.8,FALSE,FALSE
0,2,64,1019.7,21.7,FALSE,FALSE
0,13,77,1019.2,22.3,FALSE,FALSE
0,28,19,1020.2,20.1,FALSE,FALSE
0,13,25,1020.9,18.8,FALSE,FALSE
0,9,67,1021.5,17.5,FALSE,FALSE
0,2,69,1020.7,18.4,FALSE,FALSE
0,13,65,1019.3,20,FALSE,FALSE
0,9,78,1018.8,19.3,FALSE,TRUE
5.4,28,79,1022,22.1,TRUE,FALSE
0,17,66,1023.8,23,FALSE,FALSE
0,9,71,1022.7,21.7,FALSE,FALSE
0,11,69,1022.2,21.8,FALSE,FALSE
0,9,61,1021.7,21.1,FALSE,FALSE
0,15,67,1021.4,21.3,FALSE,FALSE
0,6,75,1019.8,20.8,FALSE,FALSE
0,9,75,1018.4,22.7,FALSE,FALSE
0,13,49,1019.6,21.9,FALSE,FALSE
0,24,63,1021.4,22.4,FALSE,FALSE
0,26,56,1022.5,22.7,FALSE,FALSE
0,19,59,1023.3,23.1,FALSE,FALSE
0,22,55,1024.7,22.2,FALSE,FALSE
0,19,55,1024,22.8,FALSE,FALSE
0,11,54,1023.9,20.3,FALSE,FALSE
0,9,55,1023.8,19.7,FALSE,FALSE
0,19,56,1022.5,21.6,FALSE,FALSE
0,7,63,1021,21.2,FALSE,FALSE
0,9,68,1020.3,21.5,FALSE,FALSE
0,24,60,1021.3,22.2,FALSE,FALSE
0,28,61,1022,22.8,FALSE,TRUE
12.6,7,97,1019.6,19.2,TRUE,TRUE
37,17,83,1014.4,21.8,TRUE,FALSE
0,28,28,1015.4,21.2,FALSE,FALSE
0,26,38,1018.6,19.3,FALSE,FALSE
0,20,39,1019.9,19.9,FALSE,FALSE
0,4,59,1018.8,20.1,FALSE,FALSE
0,17,59,1019.1,21.3,FALSE,FALSE
0,17,70,1020.4,21.2,FALSE,FALSE
0,7,60,1021,21.5,FALSE,FALSE
0,11,78,1020.2,20.9,FALSE,FALSE
0,6,61,1020.5,22,FALSE,FALSE
0,2,65,1018.4,21.6,FALSE,FALSE
0,15,57,1018.3,20.9,FALSE,FALSE
0,13,24,1019.3,22.4,FALSE,FALSE
0,13,62,1020.5,21,FALSE,FALSE
0,2,62,1020.4,20.8,FALSE,FALSE
0,7,59,1018.8,22.4,FALSE,FALSE
0,11,55,1019.4,22.6,FALSE,FALSE
0,2,64,1018.7,22,FALSE,FALSE
0,30,22,1017.6,22.3,FALSE,FALSE
0,7,58,1016.9,22,FALSE,FALSE
0,6,56,1017.2,22.7,FALSE,FALSE
0,17,56,1019.7,24.1,FALSE,FALSE
0,26,56,1021.7,24.9,FALSE,FALSE
0,13,63,1019,24.6,FALSE,FALSE
0,17,66,1019.4,23.9,FALSE,FALSE
0,15,67,1018,23.8,FALSE,FALSE
0,13,60,1019,25.1,FALSE,FALSE
0,15,56,1019.3,23.4,FALSE,FALSE
0,19,56,1017.9,23.7,FALSE,FALSE
0,15,62,1017.7,24.3,FALSE,FALSE
0,6,59,1017.5,24.4,FALSE,FALSE
0,2,44,1018.5,25.2,FALSE,FALSE
0,17,63,1019.6,25,FALSE,FALSE
0,7,61,1018.6,25.5,FALSE,FALSE
0,24,64,1019,25.7,FALSE,TRUE
5.2,24,64,1018.8,24.8,TRUE,FALSE
0,17,64,1020,24.3,FALSE,FALSE
0,20,72,1018.1,25.4,FALSE,FALSE
0,9,68,1016.6,26.1,FALSE,FALSE
0,9,70,1017.2,25.7,FALSE,FALSE
0,17,62,1018.8,25.8,FALSE,FALSE
0,22,52,1019.2,25.6,FALSE,FALSE
0,17,43,1020.4,25,FALSE,FALSE
0,13,44,1018.9,25.2,FALSE,FALSE
0,13,56,1017.5,24.8,FALSE,FALSE
0,24,55,1017.5,26,FALSE,FALSE
0,17,61,1017.8,26.3,FALSE,FALSE
0.4,20,65,1017.9,25.6,FALSE,FALSE
0,15,49,1017.3,24.8,FALSE,FALSE
0,11,57,1015.3,25,FALSE,FALSE
0,13,62,1015,26.8,FALSE,FALSE
0,11,66,1014.6,26.3,FALSE,FALSE
0,22,64,1017,26.5,FALSE,FALSE
0,15,55,1016.8,27.4,FALSE,FALSE
0.8,20,71,1018.3,24.7,FALSE,FALSE
0,22,60,1016,26.8,FALSE,FALSE
0,19,70,1013.7,26.5,FALSE,FALSE
0,26,9,1016.5,26.6,FALSE,FALSE
0,11,39,1018,24.8,FALSE,FALSE
0,17,48,1020.1,27.1,FALSE,FALSE
0,31,40,1021.3,26.2,FALSE,FALSE
0,20,55,1019.9,26.4,FALSE,FALSE
0,17,54,1018.1,26.6,FALSE,FALSE
0,13,59,1016.1,26,FALSE,FALSE
0,19,54,1015.2,27.5,FALSE,FALSE
0,9,61,1014.6,27.3,FALSE,FALSE
0,22,64,1014.9,26.5,FALSE,FALSE
0,17,60,1015.2,27.7,FALSE,FALSE
0,20,60,1015.1,27.2,FALSE,FALSE
0,13,64,1015,27.9,FALSE,FALSE
0,17,63,1016.4,28.3,FALSE,FALSE
0,26,71,1018,25.5,FALSE,FALSE
0.2,22,64,1017.1,26.9,FALSE,TRUE
17,20,59,1015.9,27.2,TRUE,FALSE
0,13,62,1015.8,26.9,FALSE,FALSE
0,17,63,1017.5,27.1,FALSE,FALSE
0,19,59,1017.5,28,FALSE,FALSE
0,24,51,1016.2,27.6,FALSE,FALSE
0,15,46,1015.7,27.1,FALSE,FALSE
0,19,57,1014.7,27.6,FALSE,FALSE
0,22,58,1015.3,27.9,FALSE,FALSE
0,17,57,1017.1,28.1,FALSE,FALSE
0,20,60,1016.7,28,FALSE,FALSE
0,15,54,1013.7,28,FALSE,FALSE
0,15,58,1013.3,27.4,FALSE,FALSE
0,20,67,1015.2,29.2,FALSE,FALSE
0,24,63,1015.8,30,FALSE,FALSE
0,20,62,1016.5,29.6,FALSE,FALSE
0,11,62,1014.4,28.6,FALSE,FALSE
0,19,64,1015.2,29.1,FALSE,FALSE
0.2,28,60,1014.2,30.1,FALSE,TRUE
2.6,20,64,1013,28.7,TRUE,TRUE
1.6,22,78,1012.7,27.8,TRUE,FALSE
0,28,53,1013,29.4,FALSE,FALSE
0.8,24,63,1012.3,27.6,FALSE,FALSE
0.2,15,70,1011.8,28,FALSE,FALSE
0.6,22,58,1012.2,29.1,FALSE,FALSE
0,15,58,1014.4,28.9,FALSE,FALSE
0,19,67,1014.5,27.7,FALSE,FALSE
0,13,56,1011.8,28.9,FALSE,FALSE
0,26,68,1007.7,28.6,FALSE,FALSE
0.6,17,65,1007.6,29.9,FALSE,FALSE
0,22,66,1011.1,30,FALSE,FALSE
0,17,66,1013.9,30.4,FALSE,FALSE
0,17,64,1013,31.1,FALSE,FALSE
0,22,62,1011,30.8,FALSE,FALSE
0,17,71,1008.2,30.1,FALSE,TRUE
12.4,19,57,1005.1,30.7,TRUE,FALSE
0,6,62,1008,30,FALSE,TRUE
25,13,70,1011,29,TRUE,FALSE
0,15,66,1011.7,29.1,FALSE,FALSE
0,20,58,1010,30.5,FALSE,FALSE
0,20,54,1011.9,30.3,FALSE,FALSE
0,19,55,1011.9,30.6,FALSE,TRUE
1.4,6,69,1012.1,29.2,TRUE,TRUE
1.8,20,67,1013.2,28.9,TRUE,FALSE
0,22,55,1013.2,29.6,FALSE,FALSE
0.2,22,52,1012.3,29.2,FALSE,FALSE
0,22,52,1011,29.1,FALSE,FALSE
0,13,57,1010.3,29.9,FALSE,FALSE
0,19,58,1009.8,29.5,FALSE,FALSE
0.2,24,64,1010.2,30.2,FALSE,FALSE
0,19,64,1010.6,30.1,FALSE,FALSE
0,15,59,1009.8,30.6,FALSE,FALSE
0,17,52,1009.9,31.4,FALSE,FALSE
0,13,62,1008.7,30.7,FALSE,FALSE
0,20,63,1010.3,31.3,FALSE,TRUE
1.4,19,73,1012.5,29.2,TRUE,TRUE
4.4,13,86,1012.6,27.3,TRUE,TRUE
0.2,22,69,1010.2,28.7,FALSE,FALSE
0,17,66,1009.8,27.4,FALSE,TRUE
11.4,20,91,1010.7,23.7,TRUE,FALSE
0.6,24,71,1009.9,27.2,FALSE,FALSE
0.2,20,61,1007.8,28.9,FALSE,FALSE
0,20,66,1007.2,29.4,FALSE,FALSE
0,17,65,1008.9,29.5,FALSE,FALSE
0,19,62,1006.9,30.1,FALSE,FALSE
0,11,58,1007.3,29.9,FALSE,FALSE
0,13,64,1007.1,28.9,FALSE,FALSE
0,15,67,1007.7,30.9,FALSE,TRUE
1.4,17,87,1010.1,27.7,TRUE,TRUE
3,9,67,1010.9,29.7,TRUE,TRUE
3,11,67,1011,30.4,TRUE,FALSE
7.8,11,70,1008.6,30.3,TRUE,FALSE
0,11,71,1005.1,30.4,FALSE,TRUE
35,2,87,1004.5,25.9,TRUE,TRUE
40.6,4,77,1004.8,27.4,TRUE,FALSE
3.4,9,75,1008,29.2,TRUE,FALSE
0.4,17,57,1005.6,29.4,FALSE,FALSE
0,19,51,1002.7,32.6,FALSE,FALSE
0,9,68,1001.4,31.2,FALSE,FALSE
0,20,69,1003.5,31.5,FALSE,FALSE
0,20,62,1006.9,29.9,FALSE,TRUE
1.8,6,71,1008.1,29.6,TRUE,FALSE
0,11,58,1007.5,30.4,FALSE,FALSE
0,19,62,1006.4,31,FALSE,FALSE
0,17,23,1006.1,30.6,FALSE,FALSE
0.8,11,68,1008,29,FALSE,TRUE
9,9,68,1011.4,28,TRUE,FALSE
0.4,17,60,1014.7,28.6,FALSE,FALSE
0,20,60,1015.4,28,FALSE,TRUE
2.2,13,87,1016.3,25.4,TRUE,TRUE
4.2,17,57,1015.2,28.8,TRUE,FALSE
0,24,60,1014.1,28,FALSE,FALSE
0.8,20,58,1012.8,27.7,FALSE,FALSE
0,24,60,1012.2,28.7,FALSE,FALSE
0,26,61,1011.8,28.8,FALSE,FALSE
0,24,56,1012.9,29,FALSE,TRUE
5,24,57,1012.4,28.4,TRUE,FALSE
0,20,60,1010.7,27.8,FALSE,FALSE
0,20,58,1009.9,28.2,FALSE,FALSE
0,19,53,1010.4,28.2,FALSE,FALSE
0,19,57,1007.9,29.2,FALSE,FALSE
0,13,60,1007.1,30.8,FALSE,TRUE
3,9,76,1008.5,31.1,TRUE,TRUE
